k,BubbleSort partiel,BuildHeap / Remove,HeapSort
2225,148.5240000,1.6410000,4.0820000
2226,146.7300000,1.6580000,4.0850000
2227,145.6940000,1.4870000,2.8250000
2228,145.8920000,1.6500000,4.0730000
2229,146.5080000,1.5410000,3.7770000
2230,152.4060000,1.5530000,2.8610000
2231,150.2710000,1.6600000,3.9810000
2232,152.8270000,1.4050000,2.9070000
2233,148.9400000,1.6870000,3.8590000
2234,147.5140000,1.4590000,2.9060000
2235,150.3380000,1.4170000,2.8740000
2236,149.5410000,1.6550000,4.0910000
2237,156.0870000,1.4080000,2.8600000
2238,152.4760000,1.7320000,3.6050000
2239,162.2550000,1.9350000,3.2620000
2240,156.9900000,1.5250000,2.9000000
2241,148.8990000,2.1680000,3.4890000
2242,147.9440000,1.5330000,2.8810000
2243,147.1310000,1.8990000,2.9520000
2244,144.3890000,1.7020000,4.1440000
2245,144.6480000,1.5890000,4.1600000
2246,143.5020000,1.8040000,3.1770000
2247,148.7730000,1.4240000,2.8240000
2248,141.4350000,1.5680000,2.9390000
2249,146.3350000,1.5650000,4.1020000
2250,148.5510000,1.6970000,3.4920000
2251,142.1980000,1.4820000,2.8250000
2252,145.4900000,1.5160000,2.8260000
2253,149.1890000,1.4320000,2.8460000
2254,142.9170000,1.6500000,3.4780000
2255,164.3790000,1.6690000,4.1340000
2256,156.4350000,1.8180000,3.1520000
2257,161.3510000,1.6930000,2.9740000
2258,141.8450000,1.5010000,2.8250000
2259,141.1040000,1.5610000,4.0820000
2260,150.0610000,1.5790000,3.8510000
2261,156.3260000,1.5350000,2.9350000
2262,159.7920000,1.4560000,3.0620000
2263,157.9680000,1.5140000,2.8270000
2264,147.0930000,1.5880000,2.8520000
2265,147.4750000,2.1080000,3.5400000
2266,147.1380000,1.5120000,2.8590000
2267,153.9090000,1.4960000,2.8770000
2268,149.3020000,1.6770000,3.2650000
2269,152.4450000,1.5570000,3.0390000
2270,144.1140000,1.5130000,2.8280000
2271,161.2980000,1.4630000,2.8300000
2272,155.0390000,1.7610000,3.0610000
2273,157.5770000,1.6360000,3.0720000
2274,159.1000000,1.7770000,2.9450000
2275,158.7290000,1.7360000,3.4880000
2276,160.6890000,2.1200000,3.1300000
2277,145.4510000,1.9320000,2.9200000
2278,150.2000000,1.6430000,3.0620000
2279,147.5740000,1.7180000,3.5010000
2280,158.0880000,1.4470000,2.8410000
2281,152.0170000,1.5810000,2.8490000
2282,148.8120000,1.6890000,2.9430000
2283,150.7560000,1.7190000,4.1380000
2284,145.2860000,1.5380000,2.8850000
2285,142.7670000,1.7180000,2.9570000
2286,154.6740000,1.9270000,2.9960000
2287,159.8190000,1.6630000,2.9740000
2288,144.4330000,1.5640000,2.8240000
2289,158.2570000,1.4390000,2.8250000
2290,160.9660000,1.7040000,4.0520000
2291,148.9470000,1.4430000,2.8480000
2292,154.4580000,1.8420000,3.0290000
2293,169.4260000,1.9530000,3.7080000
2294,161.0270000,1.9110000,3.5970000
2295,166.2500000,1.7690000,3.6970000
2296,154.2420000,1.7560000,3.5030000
2297,159.2820000,2.1750000,3.8780000
2298,162.8000000,1.7910000,3.9070000
2299,164.6470000,2.1490000,3.9480000
2300,171.2750000,1.5350000,3.1560000
2301,160.7910000,1.9660000,3.4110000
2302,151.0770000,1.6950000,2.9670000
2303,161.9530000,1.5250000,3.2700000
2304,159.4230000,1.5420000,3.2580000
2305,164.8720000,1.8550000,3.8760000
2306,153.5540000,2.1150000,3.2090000
2307,152.7280000,2.0450000,3.9660000
2308,155.4960000,1.9380000,4.3300000
2309,158.0820000,1.7430000,4.0040000
2310,158.4630000,1.9110000,4.6940000
2311,156.3890000,1.9610000,4.1210000
2312,155.6150000,1.9650000,4.0250000
2313,156.1850000,1.8360000,4.0000000
2314,157.7980000,1.9920000,4.6130000
2315,158.2900000,1.9310000,4.0770000
2316,154.1880000,2.1000000,3.5290000
2317,161.1610000,1.9530000,3.7720000
2318,165.3670000,1.9840000,3.4950000
2319,163.3920000,1.7560000,3.3530000
2320,154.3050000,2.0220000,3.7410000
2321,155.8120000,1.9610000,3.4060000
2322,158.4570000,1.7890000,3.2010000
2323,156.7770000,2.0500000,3.3330000
2324,156.3790000,1.9060000,3.4180000
2325,159.8060000,1.8960000,3.2960000
2326,152.8730000,2.0380000,4.2800000
2327,155.8430000,2.0920000,3.7200000
2328,161.0030000,1.9620000,3.8690000
2329,157.5470000,1.7360000,4.3360000
2330,156.7330000,1.9530000,3.9700000
2331,158.7640000,1.9940000,3.3390000
2332,156.7280000,1.9540000,3.9250000
2333,160.0200000,2.0150000,3.2150000
2334,158.7320000,1.8650000,4.0010000
2335,161.1070000,2.0420000,3.5730000
2336,162.7470000,1.9150000,4.0210000
2337,166.4800000,2.0420000,3.8690000
2338,158.8490000,2.3430000,3.9580000
2339,158.6310000,1.9320000,4.7240000
2340,157.5710000,1.5330000,3.0800000
2341,165.1200000,1.9470000,3.7880000
2342,166.7360000,2.0720000,4.0180000
2343,178.2550000,2.0010000,3.1870000
2344,160.8360000,1.8830000,3.7590000
2345,159.0790000,1.7930000,3.2850000
2346,156.3880000,1.8530000,3.8280000
2347,162.9160000,1.8220000,3.3080000
2348,164.7420000,1.9280000,2.8950000
2349,161.1330000,1.6920000,3.1450000
2350,167.3770000,1.8620000,3.5110000
2351,158.2920000,1.9230000,4.0720000
2352,162.0310000,2.0360000,3.5030000
2353,160.8530000,2.0190000,4.0380000
2354,155.2580000,1.9540000,3.9090000
2355,166.5000000,1.7470000,3.3190000
2356,163.0430000,1.6680000,3.1180000
2357,161.1360000,2.0420000,3.6280000
2358,161.9500000,1.6180000,3.0500000
2359,160.2050000,1.5630000,3.0690000
2360,168.8790000,1.9100000,3.7440000
2361,155.0400000,1.6210000,2.9440000
2362,157.6430000,1.8360000,3.8280000
2363,159.1780000,1.5370000,3.0960000
2364,158.2760000,1.6290000,3.8170000
2365,165.0570000,1.4880000,3.1590000
2366,158.1540000,1.8340000,3.0720000
2367,160.1860000,1.7460000,3.0220000
2368,170.6540000,1.6210000,2.9450000
2369,171.3070000,1.8680000,3.1410000
2370,164.3190000,1.8940000,3.2730000
2371,155.7700000,1.7520000,3.4160000
2372,168.0610000,1.7780000,3.4130000
2373,166.7530000,1.7030000,2.8340000
2374,168.6410000,2.0410000,3.0550000
2375,166.7350000,1.9230000,3.0900000
2376,163.2500000,1.5350000,3.0010000
2377,171.3720000,1.4770000,3.0780000
2378,162.3040000,1.7030000,3.7230000
2379,164.1000000,1.7430000,2.9240000
2380,167.3750000,2.0470000,3.0440000
2381,165.8490000,1.6110000,2.9090000
2382,169.5880000,1.6160000,3.2980000
2383,163.5930000,2.1710000,3.2400000
2384,165.1350000,1.8960000,2.8920000
2385,160.6790000,1.7050000,2.8930000
2386,161.0290000,1.7990000,3.5790000
2387,169.0340000,1.5420000,2.8320000
2388,164.8300000,1.5680000,2.9480000
2389,163.4500000,2.0280000,3.6240000
2390,168.8830000,1.5930000,3.2320000
2391,165.7800000,1.8190000,2.9290000
2392,159.8030000,2.0880000,2.9210000
2393,165.1860000,1.7870000,3.1640000
2394,170.1050000,2.0620000,2.9450000
2395,167.5690000,1.9830000,3.0960000
2396,170.4000000,1.9660000,3.4510000
2397,184.2190000,1.8930000,2.9180000
2398,171.4680000,1.8280000,3.3080000
2399,168.6430000,1.8320000,2.9080000
2400,170.2640000,2.0470000,3.8660000
2401,170.7040000,2.0240000,2.9220000
2402,174.4140000,2.0520000,3.1300000
2403,168.4760000,1.8740000,3.0610000
2404,166.5940000,1.5330000,2.8920000
2405,167.8370000,1.4780000,3.0950000
2406,175.8590000,1.5860000,3.1850000
2407,172.7200000,1.7330000,3.4620000
2408,163.1750000,1.6080000,3.2550000
2409,164.2300000,1.9460000,3.4110000
2410,165.4640000,1.9710000,3.8460000
2411,169.4280000,2.1100000,3.6690000
2412,162.2550000,1.8200000,3.9670000
2413,167.6300000,2.0050000,4.3090000
2414,160.9790000,1.8290000,3.7240000
2415,168.0520000,2.0570000,3.8320000
2416,170.9960000,1.9190000,3.9160000
2417,163.6840000,1.9270000,3.3190000
2418,167.7170000,1.9550000,3.9930000
2419,167.3440000,2.0740000,4.3170000
2420,164.2090000,2.0500000,3.9330000
2421,164.1240000,1.8120000,3.9170000
2422,167.8240000,1.9300000,3.7010000
2423,167.5460000,2.0750000,3.8670000
2424,165.5280000,2.0100000,3.6340000
2425,169.6620000,2.0330000,3.7840000
2426,163.8740000,2.0150000,3.8970000
2427,165.7420000,2.1550000,4.0020000
2428,165.1990000,1.9960000,4.4650000
2429,167.2760000,1.8580000,4.2000000
2430,160.1190000,2.0830000,3.3670000
2431,166.2100000,1.9750000,3.5930000
2432,161.1510000,1.7180000,2.9900000
2433,162.1180000,2.0570000,4.0300000
2434,165.9430000,1.9780000,3.6520000
2435,167.1760000,2.0010000,3.9030000
2436,165.0720000,1.9900000,4.2920000
2437,169.7580000,1.9000000,3.5950000
2438,165.2430000,2.0220000,3.8730000
2439,178.5000000,2.2290000,4.2200000
2440,167.8840000,2.0900000,3.9960000
2441,170.2340000,2.1770000,4.3670000
2442,167.3560000,2.1110000,3.8090000
2443,169.4490000,2.1650000,3.8550000
2444,164.1460000,2.0910000,3.8670000
2445,169.0110000,2.1240000,3.9420000
2446,162.5470000,2.0810000,4.0360000
2447,163.5160000,1.9450000,3.6140000
2448,163.2940000,2.0420000,3.9960000
2449,166.3720000,2.0800000,3.6220000
2450,165.5420000,2.1320000,3.4250000
2451,166.6910000,1.9390000,4.0920000
2452,163.6450000,2.0610000,3.8730000
2453,168.1510000,2.0730000,3.7750000
2454,168.6220000,2.1980000,3.9330000
2455,165.4610000,2.0870000,3.7430000
2456,173.8010000,2.1050000,4.5740000
2457,164.3510000,1.9700000,3.8580000
2458,167.9890000,2.0810000,4.5900000
2459,162.5970000,2.2980000,3.9630000
2460,163.7800000,2.1320000,3.9740000
2461,163.1440000,2.0200000,4.1330000
2462,163.0500000,1.9350000,3.6540000
2463,163.6360000,2.1370000,3.9540000
2464,167.8740000,2.1070000,3.5360000
2465,165.5240000,1.9450000,3.9960000
2466,167.1070000,2.0210000,4.2720000
2467,172.0490000,2.0060000,4.2180000
2468,170.2300000,2.1170000,4.1510000
2469,171.0510000,1.9550000,3.6750000
2470,165.9840000,2.1370000,4.1320000
2471,164.0510000,2.0050000,3.9250000
2472,171.5320000,1.9820000,3.5330000
2473,166.8890000,2.1490000,3.9080000
2474,168.7070000,2.1890000,3.6340000
2475,166.2160000,2.2070000,3.8610000
2476,161.0580000,2.0770000,3.8120000
2477,173.9260000,2.1280000,3.9120000
2478,168.5800000,2.1300000,3.2270000
2479,173.6680000,2.0390000,3.7170000
2480,175.0830000,1.8830000,3.8440000
2481,163.6850000,1.9990000,4.0650000
2482,169.2180000,2.0200000,3.6950000
2483,160.3710000,1.9730000,3.6210000
2484,173.1930000,2.2120000,3.8890000
2485,159.0530000,2.1490000,3.9260000
2486,165.8860000,1.9310000,3.6570000
2487,163.8810000,2.0730000,4.5580000
2488,170.1850000,2.1660000,4.3950000
2489,168.8770000,1.9160000,3.3960000
2490,167.8160000,2.0000000,4.1620000
2491,167.3920000,2.0480000,3.9890000
2492,171.9110000,2.0070000,3.8710000
2493,178.6390000,2.1490000,4.0620000
2494,175.9460000,1.8840000,3.5540000
2495,169.7120000,1.8880000,3.1740000
2496,175.6500000,2.1010000,3.1620000
2497,169.3990000,2.0580000,3.5080000
2498,164.4530000,1.7220000,2.8310000
2499,168.1120000,1.6130000,3.0130000
2500,164.6240000,1.9140000,3.0220000
2501,164.4850000,1.8150000,3.0040000
2502,170.2500000,1.6170000,3.0090000
2503,166.2220000,1.7240000,2.8590000
2504,167.0410000,1.7830000,3.1020000
2505,170.6540000,1.5710000,3.0610000
2506,167.6230000,1.5870000,2.8270000
2507,167.1460000,1.8540000,3.7960000
2508,164.6380000,1.8400000,2.9460000
2509,177.0650000,1.9150000,2.8600000
2510,169.4900000,1.7140000,2.9560000
2511,167.7250000,1.6160000,2.8550000
2512,159.8820000,1.7470000,2.9500000
2513,173.9680000,1.5980000,2.8290000
2514,169.1370000,1.6370000,3.1880000
2515,165.3690000,1.5240000,2.8660000
2516,160.9530000,1.6870000,2.8580000
2517,160.6670000,1.6260000,2.8690000
2518,159.5090000,1.5960000,2.8580000
2519,172.3090000,1.5550000,2.8750000
2520,173.9940000,1.6660000,3.1390000
2521,171.0170000,1.7870000,2.8690000
2522,167.5450000,1.5900000,2.8960000
2523,163.0520000,1.6700000,2.9750000
2524,171.9380000,1.8530000,3.4800000
2525,166.6370000,1.6420000,2.8290000
2526,174.5150000,1.7620000,3.0080000
2527,163.9730000,1.6390000,2.9180000
2528,159.1070000,1.8580000,4.0240000
2529,162.4880000,1.6690000,2.9730000
2530,160.2590000,1.6270000,2.9350000
2531,166.4750000,1.5620000,3.1770000
2532,172.1400000,1.6110000,2.8610000
2533,171.8010000,1.7690000,2.9920000
2534,173.6310000,1.8490000,4.0060000
2535,171.0410000,1.5610000,3.3690000
2536,171.8950000,1.5880000,2.9310000
2537,174.7730000,1.8070000,2.9090000
2538,175.6560000,1.6420000,2.8310000
2539,174.2960000,1.6020000,3.0190000
2540,170.4610000,1.8060000,2.9580000
2541,160.8380000,1.5620000,3.2090000
2542,163.4010000,2.0820000,3.4720000
2543,175.1530000,1.6550000,2.8420000
2544,166.4140000,1.8200000,2.9390000
2545,179.2660000,2.0700000,3.0710000
2546,176.1880000,1.6780000,2.8320000
2547,175.7980000,1.7550000,2.8380000
2548,180.7330000,1.6130000,3.0200000
2549,173.3480000,1.8160000,2.9640000
2550,173.2670000,1.9090000,3.4270000
2551,176.0930000,1.5860000,3.0110000
2552,172.3210000,1.5940000,2.9660000
2553,172.8480000,1.6770000,2.8560000
2554,166.7100000,1.6200000,2.9660000
2555,173.1060000,1.6200000,3.1670000
2556,164.1250000,1.8020000,2.9550000
2557,176.3100000,1.5910000,2.8290000
2558,170.9130000,1.9400000,4.0990000
2559,168.1360000,1.5670000,2.8510000
2560,166.2510000,1.6420000,2.8600000
2561,163.4070000,1.7250000,2.8510000
2562,165.8400000,1.8890000,4.0270000
2563,165.4180000,1.9960000,3.1020000
2564,164.6890000,1.7730000,2.9750000
2565,172.5530000,2.1610000,2.9450000
2566,168.2120000,1.7180000,3.3130000
2567,175.1600000,1.6630000,2.8650000
2568,169.0430000,1.5740000,2.8660000
2569,168.8950000,1.9100000,2.9430000
2570,170.3430000,1.6620000,3.4360000
2571,180.1920000,1.9780000,3.0460000
2572,182.3120000,2.1150000,3.1070000
2573,179.4120000,2.1870000,2.9820000
2574,180.2170000,2.1610000,3.3150000
2575,175.3710000,1.9620000,3.0240000
2576,183.8430000,1.6280000,2.8780000
2577,171.8670000,1.5920000,2.9770000
2578,174.6680000,1.7850000,3.7680000
2579,175.8370000,1.6570000,2.8830000
2580,168.5860000,1.8170000,2.9840000
2581,174.4830000,1.8860000,3.5380000
2582,167.2010000,2.3380000,3.8830000
2583,188.3150000,1.6250000,2.8570000
2584,168.5270000,1.8590000,3.4370000
2585,163.9660000,1.7260000,3.0650000
2586,172.8340000,1.6710000,2.9160000
2587,174.7270000,1.6560000,2.8760000
2588,170.5290000,1.6710000,2.8760000
2589,167.2810000,1.5790000,2.8530000
2590,173.6140000,1.6620000,2.8570000
2591,167.5780000,1.8790000,3.3280000
2592,160.7690000,1.6720000,2.9990000
2593,171.2540000,1.8040000,2.9340000
2594,171.3920000,1.8680000,2.9450000
2595,171.2060000,1.6290000,2.8560000
2596,166.9260000,1.8210000,2.9540000
2597,174.8800000,1.6610000,2.8680000
2598,167.5050000,1.6990000,3.1140000
2599,178.9270000,1.6730000,2.8270000
2600,179.4070000,2.0110000,3.2870000
2601,179.9740000,2.0660000,3.3950000
2602,178.9390000,1.9020000,2.8670000
2603,182.1390000,1.7030000,3.2340000
2604,178.3220000,1.8810000,3.0670000
2605,176.8840000,1.7340000,2.8690000
2606,183.2400000,1.6390000,3.0060000
2607,168.4780000,1.9340000,2.9420000
2608,173.0590000,1.7300000,2.9800000
2609,166.7110000,1.9410000,2.9220000
2610,165.1710000,1.6440000,2.8560000
2611,167.1720000,2.0280000,2.9410000
2612,171.5090000,1.7040000,2.9760000
2613,165.1020000,1.5890000,2.8770000
2614,180.0740000,1.7870000,2.9790000
2615,169.6660000,1.5870000,2.8550000
2616,175.7260000,1.6280000,2.8590000
2617,165.1390000,1.9470000,3.9230000
2618,167.9710000,1.6710000,2.8540000
2619,170.8940000,1.6790000,2.8590000
2620,167.9210000,1.6730000,2.8620000
2621,175.3530000,1.9240000,3.2690000
2622,168.5920000,1.9600000,4.0500000
2623,170.2950000,1.9940000,2.9410000
2624,161.6070000,1.7820000,3.1100000
2625,161.8190000,1.6700000,2.8580000
2626,164.0020000,1.7440000,2.9990000
2627,169.1270000,1.6850000,2.8720000
2628,175.7540000,1.8110000,2.9510000
2629,166.3190000,1.7220000,2.9750000
2630,162.7230000,1.6180000,2.8280000
2631,161.8240000,1.7820000,4.0160000
2632,164.8380000,1.6800000,2.8600000
2633,168.1330000,1.9720000,4.0540000
2634,170.5710000,1.6520000,2.8540000
2635,163.5090000,1.6770000,2.8620000
2636,169.1590000,1.6930000,2.8590000
2637,162.3910000,1.7950000,2.8300000
2638,163.4430000,1.7820000,2.8580000
2639,167.2490000,1.6350000,2.8590000
2640,181.5560000,1.8190000,3.2030000
2641,167.7410000,1.8440000,2.9490000
2642,166.1750000,1.6110000,2.8470000
2643,163.1830000,1.7450000,3.8700000
2644,168.6960000,1.6050000,2.8590000
2645,167.0990000,1.8080000,2.9480000
2646,166.5020000,1.8510000,2.9460000
2647,166.5150000,1.7470000,2.8390000
2648,173.7340000,1.7480000,2.8600000
2649,163.2470000,1.9140000,2.9490000
2650,171.2130000,1.9330000,3.0370000
2651,172.8120000,1.7640000,2.9580000
2652,164.2830000,1.7600000,2.8550000
2653,170.0240000,1.8510000,2.9620000
2654,168.0780000,1.8140000,2.8360000
2655,164.0640000,1.8770000,3.5080000
2656,171.0880000,1.8570000,2.9560000
2657,172.5640000,2.0990000,3.1610000
2658,174.2700000,1.8440000,2.8580000
2659,168.6210000,2.3890000,2.9740000
2660,169.1800000,1.9380000,3.4780000
2661,170.6110000,2.0970000,2.9510000
2662,172.3530000,1.7010000,2.8690000
2663,176.4190000,1.6950000,2.8780000
2664,165.7850000,1.8060000,2.9400000
2665,170.7060000,1.8410000,2.8600000
2666,165.2220000,1.8980000,2.9700000
2667,171.7940000,1.8670000,2.9340000
2668,174.0890000,1.6440000,2.8600000
2669,171.5250000,1.9070000,2.9410000
2670,172.3100000,1.8860000,2.9250000
2671,164.8680000,1.6140000,2.8590000
2672,167.6330000,1.6750000,2.8640000
2673,164.8770000,1.8800000,2.9480000
2674,171.3230000,1.9680000,4.0060000
2675,172.2950000,1.6510000,2.8590000
2676,168.9840000,1.9070000,2.9480000
2677,171.7270000,1.6970000,2.8580000
2678,172.3630000,1.6210000,2.8560000
2679,171.5100000,1.7040000,2.9540000
2680,171.9590000,1.9620000,3.9880000
2681,166.9680000,1.7070000,2.9470000
2682,168.7410000,1.7110000,2.8930000
2683,169.3370000,1.6770000,2.8610000
2684,170.4800000,1.8880000,2.9540000
2685,170.0560000,1.9830000,3.9970000
2686,166.3430000,2.0110000,4.2390000
2687,173.9120000,2.0080000,4.0460000
2688,177.2980000,1.8040000,2.9650000
2689,168.7150000,1.8830000,3.4570000
2690,166.3740000,1.6980000,2.8590000
2691,173.2000000,1.6780000,2.8460000
2692,174.4850000,1.9830000,3.0310000
2693,166.4140000,1.6390000,2.8260000
2694,169.3440000,1.7820000,2.9510000
2695,171.9260000,2.0080000,4.0590000
2696,172.1280000,1.7270000,3.0230000
2697,173.9200000,1.8430000,2.8320000
2698,185.5010000,2.1900000,3.5240000
2699,172.1210000,2.0050000,3.0390000
2700,170.6050000,1.9540000,3.4640000
2701,170.9680000,1.7160000,2.8540000
2702,183.0350000,1.6990000,2.8560000
2703,166.1250000,1.9190000,2.9510000
2704,168.7250000,1.7120000,2.8570000
2705,175.8320000,1.7160000,2.8500000
2706,177.6020000,1.7370000,3.0630000
2707,172.7820000,1.6800000,2.8690000
2708,173.8940000,1.9380000,2.9660000
2709,167.2140000,1.9290000,2.9500000
2710,166.9160000,1.9270000,2.9680000
2711,170.6130000,1.6930000,2.8320000
2712,174.0950000,1.9810000,3.9830000
2713,178.3570000,2.2410000,3.0510000
2714,168.1630000,1.9380000,2.9570000
2715,167.3340000,1.7120000,2.8810000
2716,170.3000000,1.7250000,2.8580000
2717,167.4210000,1.9290000,3.1100000
2718,173.1080000,1.7200000,2.8520000
2719,183.5370000,1.6370000,2.8560000
2720,170.7760000,2.1080000,2.9750000
2721,170.2960000,1.8350000,2.9720000
2722,173.8910000,1.7350000,2.8500000
2723,174.5880000,1.7010000,2.8600000
2724,171.1060000,1.7570000,2.8640000
2725,178.5990000,1.7600000,2.9210000
2726,176.6340000,1.7440000,2.8550000
2727,168.0650000,1.9130000,2.9400000
2728,167.7760000,1.8470000,3.1640000
2729,170.3010000,2.1590000,3.4820000
2730,174.5330000,1.7460000,2.8680000
2731,170.8320000,1.6630000,2.8250000
2732,180.9860000,1.7380000,2.8500000
2733,176.5230000,2.3230000,3.4490000
2734,168.8910000,1.7230000,2.8290000
2735,175.4210000,1.8630000,2.8260000
2736,181.2680000,1.7420000,2.8960000
2737,175.1480000,1.7300000,2.8690000
2738,171.8610000,1.9620000,2.9510000
2739,177.5950000,1.6840000,4.4150000
2740,182.6640000,1.6730000,2.8490000
2741,175.6620000,1.7300000,2.8570000
2742,176.3970000,1.8500000,2.9810000
2743,182.9790000,1.7940000,2.8480000
2744,174.3020000,2.4220000,3.0120000
2745,178.0810000,2.0620000,3.0790000
2746,182.1760000,2.2150000,2.9770000
2747,178.4450000,1.8930000,3.0650000
2748,181.8610000,1.7400000,2.8600000
2749,169.2240000,1.9160000,2.8290000
2750,172.4080000,1.9210000,3.2060000
2751,175.4660000,1.9290000,2.9590000
2752,179.1500000,1.6770000,2.8600000
2753,168.7170000,1.9690000,2.9490000
2754,199.4940000,1.9630000,3.6380000
2755,189.7390000,2.0520000,4.0480000
2756,170.9120000,1.7490000,2.9470000
2757,172.8280000,2.0300000,3.9790000
2758,171.4030000,1.9330000,2.9430000
2759,170.0440000,1.8770000,2.9480000
2760,178.7090000,1.7810000,2.8520000
2761,182.6730000,1.7620000,2.8720000
2762,175.5780000,1.7780000,2.8620000
2763,187.3690000,1.7890000,2.8580000
2764,175.7500000,1.7510000,2.8540000
2765,169.5560000,1.8190000,2.9390000
2766,173.0540000,2.0290000,3.9990000
2767,181.5830000,2.0490000,4.0280000
2768,180.1990000,2.0300000,3.9830000
2769,177.9190000,1.7210000,2.8680000
2770,180.1000000,2.0060000,2.9410000
2771,171.4240000,1.9880000,2.9410000
2772,180.7170000,1.9440000,2.9400000
2773,178.5130000,2.2580000,3.5560000
2774,177.2480000,1.6720000,2.9360000
2775,170.6280000,1.7680000,2.8590000
2776,174.2310000,1.7200000,2.8620000
2777,178.8520000,2.2140000,3.4860000
2778,180.8130000,1.8570000,2.8540000
2779,174.2270000,1.8340000,2.8380000
2780,171.9740000,2.1170000,4.0240000
2781,176.2130000,1.8060000,2.8840000
2782,175.6980000,2.0850000,3.5900000
2783,175.4400000,2.1160000,2.9340000
2784,183.0290000,1.9210000,2.8610000
2785,176.8800000,1.8530000,2.8710000
2786,177.2860000,1.6870000,2.9380000
2787,171.7030000,1.9680000,2.9420000
2788,181.7770000,1.9620000,3.4850000
2789,179.1450000,2.0420000,3.9640000
2790,181.7390000,1.7160000,2.8820000
2791,174.6850000,1.7520000,2.8730000
2792,176.6300000,1.9360000,2.9980000
2793,175.9400000,1.7260000,2.8340000
2794,173.3020000,1.9170000,2.9430000
2795,178.2320000,1.8160000,2.8480000
2796,171.7300000,1.8360000,2.9530000
2797,173.1840000,2.0470000,3.7590000
2798,180.2560000,1.7390000,2.8590000
2799,175.0000000,2.1060000,3.4540000
2800,177.1290000,1.9950000,2.9470000
2801,175.9480000,1.6900000,2.8600000
2802,176.1330000,2.0600000,3.9650000
2803,173.9090000,1.8140000,2.8280000
2804,185.4510000,2.0850000,4.0250000
2805,182.2630000,2.2100000,3.4810000
2806,179.8360000,1.7670000,2.8490000
2807,183.2310000,1.6890000,2.8540000
2808,175.8510000,2.0490000,3.9740000
2809,178.6250000,1.9780000,3.2150000
2810,193.6200000,1.7040000,2.8500000
2811,179.4100000,1.8690000,2.9670000
2812,183.1540000,1.6950000,2.8590000
2813,172.4750000,1.8290000,2.8570000
2814,173.1550000,1.7730000,2.8560000
2815,175.6880000,1.7540000,4.6110000
2816,180.9300000,1.6970000,2.8280000
2817,177.9910000,1.7660000,2.8680000
2818,177.5040000,1.9110000,2.9380000
2819,175.5670000,2.1160000,2.9430000
2820,172.7630000,1.7720000,2.8820000
2821,179.6010000,1.8120000,2.8560000
2822,179.4770000,1.9940000,2.9540000
2823,178.5810000,1.7670000,2.8580000
2824,176.0980000,1.8620000,2.9110000
2825,176.2950000,2.0310000,2.9510000
2826,181.2890000,1.8400000,2.8590000
2827,189.2470000,2.3950000,2.9900000
2828,183.5920000,2.8590000,2.9790000
2829,175.9670000,2.4860000,2.9760000
2830,179.6160000,1.7050000,2.8390000
2831,173.6370000,1.7740000,2.8600000
2832,180.3570000,1.7050000,2.8580000
2833,176.4300000,1.8710000,3.2650000
2834,179.8210000,2.1170000,4.0280000
2835,176.6260000,2.0030000,2.9750000
2836,186.0170000,2.0960000,4.0200000
2837,182.2390000,1.9810000,3.9680000
2838,179.1030000,2.0330000,2.9420000
2839,183.8110000,1.7270000,2.8600000
2840,181.1130000,1.7960000,2.8560000
2841,174.9530000,2.0340000,2.9470000
2842,173.9380000,1.9970000,4.0090000
2843,178.8760000,1.7950000,2.8590000
2844,176.5580000,1.8100000,3.0030000
2845,180.8230000,1.8110000,3.0670000
2846,178.2310000,1.8810000,2.8700000
2847,179.8840000,2.0280000,3.0360000
2848,175.2070000,1.7140000,2.8520000
2849,180.4270000,1.8370000,2.8600000
2850,177.7560000,1.7200000,2.8600000
2851,175.2330000,1.9080000,2.9760000
2852,174.4500000,2.1100000,4.0220000
2853,179.1770000,2.0750000,3.9610000
2854,178.8810000,1.8270000,2.8970000
2855,182.4860000,2.0320000,3.4540000
2856,176.3770000,2.0450000,2.9400000
2857,177.6890000,1.7220000,2.8670000
2858,181.2300000,1.7820000,2.8590000
2859,177.2760000,1.8820000,2.9050000
2860,187.4030000,1.8650000,2.8620000
2861,178.3120000,1.8070000,2.8770000
2862,175.3030000,1.8850000,2.8770000
2863,178.9640000,2.0410000,2.9490000
2864,178.7180000,2.0540000,3.1420000
2865,193.5200000,1.8190000,2.8560000
2866,187.4570000,1.9990000,2.8620000
2867,190.8430000,2.3260000,2.9050000
2868,180.4580000,1.7400000,2.8550000
2869,190.8440000,1.9680000,3.4500000
2870,182.0050000,2.0830000,3.9620000
2871,183.3300000,2.1250000,3.8830000
2872,177.6160000,1.8650000,4.0210000
2873,184.9230000,1.8690000,2.9750000
2874,176.3610000,1.9340000,2.9840000
2875,176.8810000,2.0000000,2.9460000
2876,188.8840000,2.1910000,2.9750000
2877,195.9680000,2.1250000,3.4900000
2878,192.7140000,2.2360000,3.4740000
2879,189.9330000,2.8250000,3.5060000
2880,188.5820000,1.9080000,3.0000000
2881,202.9060000,2.3000000,4.0830000
2882,196.6090000,2.3060000,3.9320000
2883,192.4830000,2.3530000,3.8610000
2884,194.9090000,2.6070000,3.9820000
2885,216.2150000,2.5690000,3.8950000
2886,210.1340000,2.0780000,3.5490000
2887,197.9930000,1.9360000,3.6280000
2888,209.5760000,2.4010000,4.2900000
2889,195.6360000,2.3860000,3.8290000
